,PitchNo,PAofInning,PitchofPA,PitcherId,PitcherThrows,BatterId,BatterSide,Inning,Outs,Balls,Strikes,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,PlayResult
PitchNo,1.0,0.08491013370468825,-0.006075847913025362,0.02842358851326453,0.11638170735212743,0.010042990394906018,0.007916218157787692,0.9585010256580948,0.051433907648787705,-0.016838636429594576,0.00525085846277052,-0.006892612371038476,0.0035625709267631976,-0.03145778587814566,0.08535284047645264,-0.09241381544435646,0.004430156385659443,0.02828263083758287,-0.07726331233887557,0.10036824109594984,0.07126669450172782,-0.05927970243686748,-0.07412300848932889,0.07164810421589995,0.006965572052641571,0.04330119749793892,-0.036876320760980186,-0.017133272336492006,-0.057078526805199564,0.02278318867265615,-0.03622920212419934,0.0007233853234654423,0.026923383086035015,0.008937271205110847,-0.00872928938689945,-0.008388301641485183,0.02549580934398763,-0.05387698098365753,-0.024389188849946297,0.023425451641908967,-0.026287426889876907,-0.07576135510380297,-0.07375087813217192,-0.09958096586359977,,-0.06704611098792453,0.08825700937646101,0.030798636432126568,0.08415629306740727,-0.07587602450886514,0.0030422449617379297,-0.0649295408071578,-0.006339263618241414,-0.01975235292554003,0.020628350503514737,-0.028872734730490242,0.015554271376105227,0.023132282245285293,0.0051658276629350346,0.0009468820755246283
PAofInning,0.08491013370468825,1.0,-0.01342815494942612,0.011626753894304726,0.018014957660978968,-0.003386516620908663,-0.005454086011771293,-0.0072626860667055785,0.6671494496518143,-0.0012199227512516907,-0.0198239536933555,0.02051052852343761,0.31083494296160724,-0.08963987370034017,0.07974265500249168,-0.010584257410533085,-0.017183227255220847,-0.008200939161031408,-0.05560758353489638,0.01515173241737778,0.05875038691065955,-0.07595592631623489,-0.06209112232412803,-0.0011560961822986095,-0.012345265370157047,0.00016707484366520843,-0.0834301097197381,-0.04857304771978915,-0.019151850913105343,0.07372599214347975,0.007093685698083904,-0.009901261578519657,0.009788909479031584,-0.010095428776467264,0.011721030282937236,-0.007158065812866888,0.011832513613986923,0.010753361435468477,0.017595904240753406,0.009201751916878914,-0.0034392894458534504,4.441677722909187e-05,-0.06318355424229634,-0.015292192223515593,,-0.04429900373824558,0.00806646182102227,0.08799488444949628,0.07896394778478766,0.003846567537532275,-0.08862460248867067,-0.06446356479753904,-0.0062406636931244775,-0.0030105940910116636,0.006073197925879911,-0.010056684982585832,0.03104398826252749,-0.0030859366748615664,-0.01664247581574573,0.04343769382963843
PitchofPA,-0.006075847913025362,-0.01342815494942612,1.0,0.021371381740030893,-0.017942754509135832,0.03958446865606385,-0.011724893991866244,-0.030152529165549953,0.00509063135768628,0.8202051954898545,0.7915968732574746,0.032427935382413085,-0.022813461176303555,-0.011340363436359786,0.015591472878653876,0.021303002764203098,0.044471567276571915,-0.07139413217860639,-0.03534627408357515,-0.005086338209296435,-0.011330529008386063,-0.012656876822128505,-0.006716286149375913,-0.06082720228313627,-0.023769543641157413,-0.025772199142409084,-0.016378052370067994,-0.004964964972369306,-0.04416020555205322,0.016415677146422558,-0.042938658730426814,0.031869008304136255,0.01732357835426021,0.03872866725795423,-0.032360098736269605,0.020950087610592534,0.019640901241350962,-0.02982049150559289,-0.03365683447286005,0.019143354797977363,0.009550550107145919,0.05667043519940646,-0.006737830909776576,0.0033753449036504316,,-0.035288818658737606,-0.020609452016985594,0.012097121403872688,0.010709868685233694,0.057472673357482344,0.00998856586496225,-0.0006685579543647181,0.012481739213965106,-0.016790604160541314,-0.008160217594962231,-0.020564161605158747,-0.0035814452426745813,0.03194045368687101,0.018136610707280853,-0.028436693456010718
PitcherId,0.02842358851326453,0.011626753894304726,0.021371381740030893,1.0,-0.07000031842720472,0.09116417404579825,0.02627594589432066,0.0038241217552918033,-0.014593741083759071,0.025449678159796388,0.01126681341102627,-0.01592288135043452,-0.004925015921178843,-0.11071285617231746,-0.012131319001009807,0.08488163147876711,-0.09740238351274103,-0.07080910460613998,0.0928443848076529,-0.06347094467621466,0.008495778988306718,-0.03489890723232134,0.019846360736408507,-0.10685846354292604,0.0063467980707014185,-0.015462625464283947,-0.11365878728072891,-0.07194896852466584,-0.0012746297339715623,0.10077336314299985,-0.009297238574047649,0.03673985099335174,0.010256826473567742,0.03289377871904774,-0.024432572150028756,0.026719641218660984,0.015815617617546598,-0.00023577248051145374,-0.0031576560215182668,0.01886539123732987,0.025882646279521256,0.10699515307424073,0.01938860994127761,0.060332274103585284,,0.10030482900535784,-0.08954260728067283,0.11216774093003991,-0.014194994060890462,0.11638995395940145,-0.08470780691916373,0.006810830248116435,0.011183390179026392,-0.020478840825444426,-0.0020894861906689526,-0.023678660680677113,0.009527942218962793,0.02139704120819139,0.01674518972356939,0.012283438591705807
PitcherThrows,0.11638170735212743,0.018014957660978968,-0.017942754509135832,-0.07000031842720472,1.0,-0.07529503306715662,-0.11668363738812494,0.11303259592422686,0.001829845593184791,-0.023522611412305276,-0.026960286196693446,-0.014038948047429303,0.016983121200158477,0.18043167191661164,0.015890497430438952,-0.898810482070647,0.161412119559408,0.3285562681723594,-0.05556655714986543,0.9153227936065288,0.15670483579099284,0.025245656206921437,-0.10191824809200699,0.6673320446698802,0.026560068245160086,0.1980571512582555,0.18905174205488617,0.053100859147665457,-0.5907765588868232,-0.19113582089889417,-0.026216113438495624,-0.019019866557302596,0.02712149111664245,-0.03437852124476389,-0.013546006104374375,-0.01892990778264746,0.011828397325311551,-0.03238004596144361,-0.04044935925247576,0.000530800985384841,-0.03019120753696756,-0.7119691737416837,-0.08934376753204401,-0.9101981502857868,,-0.052812665184340496,0.8973240896551986,-0.18416787538539742,0.005989706978478788,-0.7353730595435398,0.144317313679071,-0.04244844963058004,-0.004455560421215998,0.014039736988586541,-0.010904555938116654,-0.0172458950820613,0.019627502869252796,0.01890082688440972,-0.01648782438286492,0.014275103473943666
BatterId,0.010042990394906018,-0.003386516620908663,0.03958446865606385,0.09116417404579825,-0.07529503306715662,1.0,-0.14859015377144424,0.018963107965606962,0.01357136876273796,0.03231410652377425,0.03409913923527149,-0.02208464746600217,-0.005597099959038374,0.022116030833299244,-0.028006273912368682,0.05491049261052123,-0.0379536732928385,-0.008535188337360836,0.01752190429250037,-0.050082880025779014,-0.024199186087710777,0.03363932450686385,0.03876469125139236,-0.03762386514636759,0.013670540552383585,0.013839820220593007,0.02141995371606015,0.028890118987447946,0.040656487512406234,-0.017420967195339993,-0.02548467902085149,0.00726315147797996,0.039071420261044716,0.03718937221319173,-0.01396248498746596,0.004012428973458499,0.026761422010657315,-0.02323070284250944,-0.01024358671422888,0.01721720005502831,-0.006919597878562541,0.04065846896652264,0.037208013750965455,0.04908391746906593,,0.012856579743858447,-0.057855069014545776,-0.020601740003466085,-0.026787357503213052,0.048187532412433044,0.008772967032796324,0.037461926935762245,0.0057206541492264415,-0.011178836617072878,0.007229585548229131,-0.040034885125078634,0.005982601924585466,0.04639513418714655,0.0030606223162016697,0.02773097954193272
BatterSide,0.007916218157787692,-0.005454086011771293,-0.011724893991866244,0.02627594589432066,-0.11668363738812494,-0.14859015377144424,1.0,0.007681969149187234,0.014771281532771635,-0.03517452624926249,0.015541388512323054,0.01600926455833621,-0.02894999437797439,-0.05759338302667534,0.02869440508541206,0.10931240905152333,0.01184455167246187,-0.18065183280440336,0.030902935570320287,-0.12570164271526554,-0.053970735082720045,-0.05557577169198219,-0.039010821916795474,-0.18521410216663525,-0.003206991828323371,-0.25126440546595263,-0.0569247873519754,-0.06200215113505536,-0.06434961074113808,0.06316782317791157,-0.030797214252049187,0.02322273775500859,-0.14411088980272657,0.045008503404739456,0.008915867857179913,0.02514213095839071,-0.047184952264849596,0.005840473048779683,0.0024719146197573574,0.022816550991939185,0.025585984094951678,0.18061590901783492,-0.04006290427104168,0.12780204298092626,,0.03889575937403216,-0.10355947453611511,0.05873148133155121,0.024344807289509267,0.17157668914982996,-0.04802203208060888,-0.04252950998138678,-0.01620270050072668,0.0005700994563255055,-0.038290647070151985,0.030283679140450263,-0.003553324040327085,0.013641328632569375,0.0029013437610872625,-0.023862345414290873
Inning,0.9585010256580948,-0.0072626860667055785,-0.030152529165549953,0.0038241217552918033,0.11303259592422686,0.018963107965606962,0.007681969149187234,1.0,0.003071248274590839,-0.03655633852493002,-0.015334226692428968,-0.0019311639809346263,-0.030764210670192648,-0.008162339335206945,0.069449666631376,-0.09785123355344905,0.01612811563095667,0.038561171701941836,-0.06027609282910067,0.10207657011803596,0.037944955970299635,-0.048009473575912315,-0.06765516258233534,0.08303763339454649,0.00785200027616793,0.04455788452347168,-0.015380454841491635,-0.013361579150578486,-0.05088817712057121,0.007743454268362417,-0.0397471344118236,-0.005721276339214543,0.021726378449910717,0.007155170020383355,-0.010186606328856502,-0.014848582298678997,0.019653633288030693,-0.056577271740685824,-0.02040826572669128,0.01802216795497413,-0.0301793078662002,-0.08719551201772466,-0.0675576585038112,-0.10103033900584348,,-0.05249899687480943,0.09462667350352265,0.008198563086250325,0.06691669631156574,-0.08834895842446495,0.028065004226219156,-0.05727586194213863,0.00012463197198444778,-0.02490501108265874,0.024825601993728255,-0.024711855405668056,0.007474603101089972,0.019557989502899845,0.006951353038353412,-0.00922752589908353
Outs,0.051433907648787705,0.6671494496518143,0.00509063135768628,-0.014593741083759071,0.001829845593184791,0.01357136876273796,0.014771281532771635,0.003071248274590839,1.0,0.011437912204582719,0.004378850252916551,0.01175713788319946,0.07877055978431459,-0.007011690977030387,0.02480541017521345,-0.0010759684864236417,0.010743226027141539,-0.006887821883090943,-0.01806257739127575,-0.005315712532003595,0.048131626860326904,-0.026380118301141627,-0.035529271170685904,0.002941630202251652,-0.009754143728153898,-0.018557537887111498,-0.0013125311978532401,-0.020829942266665458,0.0015004940775310428,0.003691100813837444,-0.005523817168003302,-0.009352285796600275,0.003797743033999036,0.01689341433470414,0.0053476736055804745,-0.005013402326445266,0.007528073888760224,0.006467195894728538,0.014503639776353584,0.00570647943800928,-0.001789732402309289,-0.0025263837049060507,-0.03419854234108736,0.005961515272127027,,-0.013884171160291158,0.002017546538885187,0.006003848435042287,0.020296627199983864,-0.004401751942415357,-0.016638277949606307,-0.02447223844176413,-0.006165199761878493,0.007169766931276738,0.007012677886278757,-0.008985170945094552,-0.0042866578143900365,0.009670060285685842,-0.0016130731815806117,-0.02579309519845604
Balls,-0.016838636429594576,-0.0012199227512516907,0.8202051954898545,0.025449678159796388,-0.023522611412305276,0.03231410652377425,-0.03517452624926249,-0.03655633852493002,0.011437912204582719,1.0,0.4113166559629688,0.03023083139344823,-0.009463350382571813,0.0920344564012356,-0.08635164685710263,0.010194178388090558,0.03612881070041672,-0.0022054364019228625,-0.03238383426965552,-0.010132132656674453,0.033870678232413375,0.11564238205468906,0.11144249687230487,-0.00988069696549718,-0.020787151057367007,-0.0046222439157124935,0.08477060171595782,0.10508752376189077,0.004312966328434021,-0.09018490021284181,0.01256065415056401,0.052968612667554135,-0.0015648943669831163,0.03250042865340462,-0.021469860703091197,0.05632954350361054,-0.0025473749191812873,0.012494129376066403,-0.0201027167040768,-0.0035830337928743484,0.04614377766546263,0.009609045725461118,0.1122533700867238,0.010039699202660499,,-0.0511979729348067,-0.010850016378916723,-0.0910687914952023,-0.08520716149917465,0.01405096210927669,0.08803692141838433,0.11931696351662369,0.015890036506405435,-0.005859143100997529,0.015087989132776987,-0.026192060337993962,-0.005533278111323345,0.015278915019123597,0.004087631463338785,-0.03072966859337371
Strikes,0.00525085846277052,-0.0198239536933555,0.7915968732574746,0.01126681341102627,-0.026960286196693446,0.03409913923527149,0.015541388512323054,-0.015334226692428968,0.004378850252916551,0.4113166559629688,1.0,0.026537844754030558,-0.03403746865825093,-0.130878764643517,0.1193143098434652,0.045845913831603795,0.056710141799031,-0.13071761722313763,-0.022910940476993727,-0.02109306042837615,-0.06573797446842643,-0.1569245310048654,-0.13777260086117613,-0.11204366133269111,-0.035872247044937924,-0.057772386636572665,-0.1317589361679044,-0.1395609017707085,-0.07123382584166221,0.13892908664452228,-0.08563694425800415,-0.009149165875566523,0.03574464683870257,0.021978583054297424,-0.031816031495232204,-0.029889920733683857,0.04024439235150799,-0.0691855915565417,-0.02314062982329542,0.04057222959676644,-0.041382861853270794,0.10570940277042778,-0.13827199898672066,0.018376083375602155,,-0.0027974321063488896,-0.043278740454888255,0.131357561065307,0.10824263718773093,0.10215350794701754,-0.08588659486119908,-0.13495366361318056,0.0015978090504274636,-0.031900848993984425,-0.012828045458513826,-0.021020672236025092,0.010317053434471597,0.03988718241739272,0.026710071797164,-0.01859471950063657
OutsOnPlay,-0.006892612371038476,0.02051052852343761,0.032427935382413085,-0.01592288135043452,-0.014038948047429303,-0.02208464746600217,0.01600926455833621,-0.0019311639809346263,0.01175713788319946,0.03023083139344823,0.026537844754030558,1.0,-0.38668720204928214,-0.009768419369708254,0.013238729437382362,0.013852310753041957,0.024183708709976798,-0.002032222690164096,0.02249229341850957,-0.011373046252071972,-0.034222359947665655,0.0056498791778062385,0.021317835909099882,-0.016989472132226183,0.0640222621434665,-0.0038406022193601583,-0.014303186569921512,0.02434109900238059,0.0005102350188592794,0.016636202356249654,-0.23579711199844042,0.4439080860262269,0.033441672562645804,0.3225408974778907,0.1759176604964775,0.4298745118420149,0.03733606514792215,0.09109274668700415,-0.10053594203865288,0.041763417318521116,0.4152212043273434,0.016718824239689775,0.017893443769804316,0.010592047426443879,,0.02699381501866624,-0.012646215659126632,0.010018822593926266,0.015384212723413209,0.0145005642682737,0.006718477683043203,0.0162862555247421,-0.11614364372653689,-0.045032403948724396,0.0035610524399807887,0.1353629711063988,0.013310734234089912,-0.00684681890029529,-0.058624941730224735,-0.9100045173879111
RunsScored,0.0035625709267631976,0.31083494296160724,-0.022813461176303555,-0.004925015921178843,0.016983121200158477,-0.005597099959038374,-0.02894999437797439,-0.030764210670192648,0.07877055978431459,-0.009463350382571813,-0.03403746865825093,-0.38668720204928214,1.0,-0.04201829431151159,0.03053327404426874,-0.01359022066431408,-0.007004797592811076,-0.00819295398779643,-0.03343209719061088,0.017428024406407894,0.04218664434766892,-0.02956189547021553,-0.024452942837789003,0.0037740175634164187,-0.01736476297654156,0.003932529628353826,-0.03571580124349558,-0.01948398937183635,-0.01737085870500528,0.029159736271951325,0.23758763962675913,-0.09019478693994368,-0.0015990711333620496,-0.08592222718176831,-0.10633076369613169,-0.06088715224572778,-0.007127675512513453,0.27067805492885766,0.11151169001144087,-0.013013083582760081,0.040720420488983784,-0.004668107435986195,-0.02437624336299448,-0.017647075084676753,,-0.029671374283146458,0.013413654757772857,0.040895270789710614,0.03153869243712992,-0.004394698092635176,-0.05606468212115449,-0.02688240454205147,0.08166875787447885,0.02755972513176063,-0.013282548831334829,-0.10485066548392165,0.014202972153119504,-0.01178497841799907,0.06319533026164213,0.4568896447132855
RelSpeed,-0.03145778587814566,-0.08963987370034017,-0.011340363436359786,-0.11071285617231746,0.18043167191661164,0.022116030833299244,-0.05759338302667534,-0.008162339335206945,-0.007011690977030387,0.0920344564012356,-0.130878764643517,-0.009768419369708254,-0.04201829431151159,1.0,-0.6690488897991457,-0.2142413958962873,0.23876119606962903,0.31027351823753346,0.14824526863784424,0.1405059845412299,0.26185871873032246,0.8419593156974989,0.567956747699542,0.3273009234037139,0.15182592069304945,0.07562572830682938,0.9877034971427066,0.7236976945738065,0.07872737513297566,-0.9807091022179363,0.061202410604231816,-0.03465576077222478,0.056839351002309274,0.021929123830203064,0.01897589779553907,-0.0026687342083998524,0.04570528821545565,0.008868811860274904,-0.014087307791266235,0.0412134996793074,-0.012663507220479424,-0.3206244687924296,0.5907508743240169,-0.1313973372994314,,0.03734282480545344,0.21575900664240502,-0.9996269632257039,-0.6490265042385329,-0.3193024682320941,0.82475805695707,0.6741960026858124,-0.03084685485032284,-0.021605701056274042,0.010509200965541353,-0.0056932075780358705,0.002165491475815012,0.0177159168651042,0.02984910482507845,0.0017875081454063037
VertRelAngle,0.08535284047645264,0.07974265500249168,0.015591472878653876,-0.012131319001009807,0.015890497430438952,-0.028006273912368682,0.02869440508541206,0.069449666631376,0.02480541017521345,-0.08635164685710263,0.1193143098434652,0.013238729437382362,0.03053327404426874,-0.6690488897991457,1.0,0.01197493839108514,-0.011495383439118562,-0.1839617882200507,-0.5870501400161786,0.05789242914973885,-0.17805557118444887,-0.8274464835424523,-0.7823729062429463,-0.1590617313041743,0.16941304454713896,-0.027403826667698323,-0.6608940858301304,-0.3688441477302186,-0.18814666883702202,0.6617449849418825,-0.044591772639444346,0.0064477730648022525,-0.046812334414532614,-0.0017568342585420626,-3.709556623392348e-05,-0.0006113022602867149,-0.04346480976494212,0.0021729279590453816,0.008376193470096474,-0.04245454388160701,0.006900727139135481,0.14504035755777508,-0.8162554129950681,-0.0641799245428646,,-0.4528079729596525,-0.018146404389386347,0.6683163752864351,0.9930481431338746,0.14520258280638473,-0.5594358174090422,-0.8312188585439206,0.012638182404024418,0.026978756531239274,-0.0033991697850006904,0.01801406345399284,-0.02228209893857745,-0.004464974689417651,-0.035435086364313015,-0.007152484632606822
HorzRelAngle,-0.09241381544435646,-0.010584257410533085,0.021303002764203098,0.08488163147876711,-0.898810482070647,0.05491049261052123,0.10931240905152333,-0.09785123355344905,-0.0010759684864236417,0.010194178388090558,0.045845913831603795,0.013852310753041957,-0.01359022066431408,-0.2142413958962873,0.01197493839108514,1.0,-0.09286078507790248,-0.5137484998351807,0.11546827752312559,-0.9451951251184791,-0.1733502283129499,-0.08276981212300294,0.03653630929357993,-0.7890671898205867,-0.003761347408896463,-0.05636873280060525,-0.21927819342788718,-0.12031190899278885,0.596871079330867,0.2232331391303978,0.0051466751851705845,0.01894856333447695,-0.09184647157038352,0.014786727505476594,0.005084941730654664,0.012556399748874354,-0.07476887807531526,0.0179759077904291,0.025820889881994,-0.06179951377472713,0.02132301265304655,0.8334311907823466,0.02681634337782918,0.9316955827586437,,0.12460693684556218,-0.9979117257110315,0.21567464455998123,0.016506729021318174,0.844228750855322,-0.16585004332189268,-0.01557875273609099,0.03533013711228667,0.024411208605700174,0.01928977391166471,0.011133877540542285,-0.027165627465965347,-0.04738719019259314,-0.018141341631678375,-0.01350072917019788
SpinRate,0.004430156385659443,-0.017183227255220847,0.044471567276571915,-0.09740238351274103,0.161412119559408,-0.0379536732928385,0.01184455167246187,0.01612811563095667,0.010743226027141539,0.03612881070041672,0.056710141799031,0.024183708709976798,-0.007004797592811076,0.23876119606962903,-0.011495383439118562,-0.09286078507790248,1.0,-0.09579444237674786,0.006791289916291941,0.13067511429377315,-0.12768224943430406,0.04092357194473918,-0.08667753133639546,-0.02576689497581838,0.05541926953042369,-0.021670865010098773,0.24326226750688992,0.06608390121127493,-0.1843062522102546,-0.20147571506624185,-0.013078812424997685,0.009469424503896913,0.012065758969737841,0.059626330966728765,-0.004522837527607078,0.02391844548312376,0.014372107199784392,-0.0031003336375057477,-0.03050505912722164,0.013058772861848058,0.010478384334704542,0.011342589318122223,-0.07941941581138555,-0.13333761909283945,,0.004460936199436327,0.10024197601271637,-0.23820924218271566,-0.035564672626653915,-0.0033791626038850286,0.20281600776544664,-0.011252070418506665,-0.011961391127747167,0.00735610508652324,-0.011630381670666039,-0.0021434419230032214,0.007359143782361793,-0.008826836125718746,0.02141812183388611,-0.023210198079780416
SpinAxis,0.02828263083758287,-0.008200939161031408,-0.07139413217860639,-0.07080910460613998,0.3285562681723594,-0.008535188337360836,-0.18065183280440336,0.038561171701941836,-0.006887821883090943,-0.0022054364019228625,-0.13071761722313763,-0.002032222690164096,-0.00819295398779643,0.31027351823753346,-0.1839617882200507,-0.5137484998351807,-0.09579444237674786,1.0,-0.060336606047029354,0.3325299980167066,0.15308042432459676,0.2835638410729115,0.2129945213759547,0.8290516083490215,0.03206704608515372,0.2429379185034909,0.30498529088049625,0.28308673143977126,0.24680113703523085,-0.3072840708034715,0.01971113989356236,-0.018421048789500218,0.052330438998250156,0.006729038380128083,-0.003117867155158082,-0.008276665374751515,0.02496003734413045,0.006233746329095127,0.008742605318042036,0.009004402405031095,-0.008967518539109652,-0.8081866160165584,0.21629307979471002,-0.31032082693647767,,-0.09953544766247915,0.4968577630991081,-0.30987729771865735,-0.17195955787455616,-0.7806969892380661,0.2432003635474092,0.23094412287466967,0.009058177895467262,-0.04037545862519408,0.01619565586550561,0.003785687790594119,-0.015252949130729446,0.017931337604612886,0.01099416061269534,0.006463897115495469
RelHeight,-0.07726331233887557,-0.05560758353489638,-0.03534627408357515,0.0928443848076529,-0.05556655714986543,0.01752190429250037,0.030902935570320287,-0.06027609282910067,-0.01806257739127575,-0.03238383426965552,-0.022910940476993727,0.02249229341850957,-0.03343209719061088,0.14824526863784424,-0.5870501400161786,0.11546827752312559,0.006791289916291941,-0.060336606047029354,1.0,-0.1407678768287968,-0.11999095012250219,0.2801341487560578,0.34090703014119655,-0.029730815211273548,0.21284620461770282,-0.008519559664292502,0.15717051496753828,-0.11789736478747684,0.14847522860582102,-0.12399435256839042,-0.012455011690530218,0.05352803554105628,-0.0006046023406816231,0.013214753950331951,-0.01909691012601962,0.04412430074576387,0.006904854861948228,-0.010978149993026199,-0.007678277998242007,0.013231870877620329,0.034709476291589866,0.039814443281550184,0.3638724248736567,0.14205376256003832,,0.9870197548285657,-0.10558069516920174,-0.1509386508670561,-0.6043829748430806,0.02820437163818078,0.12630510301392647,0.3597558607529924,0.009181432070702931,-0.008239129609144077,-0.006772934154801928,-0.019764622307176113,0.028145342757908014,-0.008767980090677883,0.014372200581910773,-0.023644236949440154
