,Angle,Balls,BatterId,BatterSide,Bearing,Direction,Distance,ExitSpeed,Extension,HangTime,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B
PAofInning,0.022655645924381868,-0.0013148871169956003,-0.006721790287737323,-0.005790398052804603,0.011023792144993175,0.014242232679532207,0.024966978304687953,-0.014317818242976154,0.013420517264592233,0.029761406080520164,-0.03395840573678232,-0.015284941976876852,-0.03152415389748164,0.01569998580240469,-0.05927836263534536,-0.0033902517010393532,0.026407339059420734,0.6575852179158992,0.03276639359157146,1.0,0.07800098600057723,0.02033018189032688,-0.00589296865911584,-0.009267442272385528,-0.007448314536522709,0.02436751339029256,-0.017607630986221433,0.055658917259558904,0.020666176568752904,-0.008768683023792951,0.003408455114694409,-0.094666731720426,0.2767846868185382,-0.04155851118380717,-0.026802720398736102,-0.003188276045354143,-0.06861232410327803,-0.07999650481533727,0.0643910197560745,-0.09259892383841654,0.08881737852993163,0.031238618198767238,-0.07888442887532697,-0.06037360267020372,0.029791102272965105,-0.05930808756732141,-0.016900290427488127,0.09450213839537797,0.06148884174897539,-0.00576819869660852,,0.003862752082894057,0.005701695851309547,-0.016156796538902837,0.006986355996674688,-0.04366507887572591,0.034858589015989074,0.002506101185623309,0.00590354203551501,-0.003326899642601108
PitchNo,-0.014034708637005015,0.030483576648493164,0.07262510204998761,0.008353585708027167,-0.007567116105692982,-0.00367098704804706,-0.03575159011956435,-0.04559304703111987,0.0796536619034277,-0.02812579178972492,0.028439164977871332,0.0021548344062556524,0.014495252843074295,-0.010680771559431798,-0.01848612362993393,0.9582670325488885,-0.037862808259773846,0.058436907916590744,0.016815511434224443,0.07800098600057723,1.0,0.03975180883040472,0.03232630164493699,0.04223074465950303,0.008059605587301961,0.05559391002966553,-0.0833639190895895,-0.21446574831260404,0.06681212868236419,-0.05961765275248599,0.025369971861601275,0.009895660114952373,0.005366594749772361,0.008810915180877331,-0.03516011948007433,0.03239485389748246,0.02247698744163894,-0.003946139906094831,0.033727327643647616,0.005299019608988216,-0.018435373516564095,-0.01435277943992197,0.024890329424739094,-0.014112888568759733,-0.014013030914184052,-0.018123427953890065,0.010025075741902601,-0.00999015021347796,0.036240812194777865,-0.026327070997831905,,-0.05719276511555305,-0.02930445865016676,0.028557737166526785,-0.009548426181529948,0.00546120376253331,-0.030771945707499526,-5.6564165070597025e-05,0.019707496839100308,0.00641388067503907
PitcherId,0.0317142817804341,0.022299831520086567,0.1767561594423587,0.04575990666141201,0.03401640458394991,0.032525706224313104,0.06055878423939933,0.04135138551891211,0.053683806241516724,0.05499094952396817,0.019444832195798928,0.035760586500100104,-0.08131390937964345,0.0910031144615063,0.042679070588349875,0.011814543529336228,0.06056744640125737,-0.014886719276881998,-0.03013862153153827,0.02033018189032688,0.03975180883040472,1.0,-0.08270482703672999,0.024798289726173286,-0.0073675343348649025,-0.02296944863749396,-0.28389010059457337,-0.24129877977837805,-0.11577620097800116,0.0733082845677597,-0.085763628218643,-0.0604762948185817,0.04960902930925642,-0.05378205931053885,-0.03625513902876439,0.014212602373137638,-0.030782551270879418,0.009641353867857945,-0.044990106187395885,-0.055371631534129113,0.042468643111669466,0.09253401691234608,-0.06809909863361607,0.03674049227807689,0.0851888594627491,0.043564317124156995,-0.09400042474428803,0.05951569630502133,-0.04183680205286164,0.084428522342659,,0.07341391054288962,0.03241132036787836,0.008349657433864231,-0.026497441770023968,-0.02068730061429366,0.0049467557929188345,-0.0062449668289162935,0.02388028704938611,0.026068683333527246
PitcherThrows,-0.01107356657758406,-0.026854039634489246,-0.07087699928120388,-0.046614424308824516,0.010143620795081678,0.02649697327162114,-0.015867162688730962,-0.009362864333099711,0.09222454804960503,-0.01293769212819097,-0.047080415156180395,-0.5719629923587527,0.6251207049275468,-0.8932280568259332,-0.05330175776438086,0.03961209322365629,-0.01877711591499543,0.018040462210020407,0.019285375145980336,-0.00589296865911584,0.03232630164493699,-0.08270482703672999,1.0,-0.03591761335684709,0.02896618309159632,0.17197086870683792,-0.17162536132666675,0.08466742513873564,0.1889572398292937,0.004821064406318149,0.9136055152349671,0.1669491828658063,0.02127584541691947,0.275869575882384,0.1281432761580795,-0.031537966717267,0.04354935110315512,0.04277355181133013,-0.024499981206068343,0.174120207116977,-0.17126642691595334,-0.6956138024335748,0.13522959407834478,-0.01759481626423843,-0.6735856569086787,-0.04375716178014001,0.8915713320948689,-0.1702589011292288,-0.031913322005893995,-0.9083443527470079,,0.003569069865643053,-0.028887031758982787,-0.05776233026689989,0.013110866223594723,0.01096740999964844,0.008367174538977278,0.022423915176696636,-0.0009923145320798004,-0.011325322484464445
PitchofPA,3.058566079360056e-05,0.8150706220129063,0.024970423319575843,0.0014757780919864003,-0.013571273823695005,-0.02756955392467438,0.004098349826731632,0.035168928613757804,-0.018319766832578792,0.0036648246820979546,0.026401220233388846,-0.05085187895129062,-0.10075655710951034,0.050216016406506116,-0.04002389707068073,0.01912834139944643,0.0020223499339624305,-0.00823313873472929,-0.02114953882806014,-0.009267442272385528,0.04223074465950303,0.024798289726173286,-0.03591761335684709,1.0,-0.013952671372761117,-0.04852111809818374,-0.030282546469151902,-0.139650264173033,0.32604803494394086,0.03538985190000237,-0.030057852656114853,-0.021598173410577754,0.031835782522939435,-0.10945650754655684,0.07285490753978845,0.7882418329286234,-0.05559135429005946,-0.039779268847730934,0.009064075093473702,-0.02574634139163624,0.028463516151397746,0.09227891372970595,0.01087797220849116,-0.030519523806372115,0.0962275707096035,-0.036965706631276206,-0.04633807437112684,0.0223016724980563,0.0025022508741169673,0.027413236896735166,,0.04124220548908373,0.014277885956211486,0.05594433697807415,0.003480467154007623,-0.031595071730652215,0.0087910282504717,-0.01953930753893991,0.00453624292293055,-0.018777163548682703
PlateLocHeight,0.0005369365140500146,0.014585610248866218,0.043705950451727094,0.010624666787959482,-0.003883318016944528,-4.5101316490415487e-05,0.1077514523347393,0.045438940280346146,0.0571823745723042,0.11871684102722888,-0.0006343090123606384,0.022909535955061934,0.03239199763290041,-0.012523938553879541,0.22167659544398738,0.0032924530060990677,0.10990550857628145,0.004774905107448525,-0.021197607777691002,-0.007448314536522709,0.008059605587301961,-0.0073675343348649025,0.02896618309159632,-0.013952671372761117,1.0,0.02260057006977767,-0.32619564920181376,0.13447475159153438,0.06596690603884224,0.17215868917325067,0.0062094716123957715,0.17662282245009345,-0.017360853007010343,0.01967826544232084,0.05649153523076052,-0.039971044405563524,0.54045304402975,0.22437480399689017,0.17353600380033807,0.15166960494295795,-0.17324459630720052,-0.034339230395645355,0.1740422504082269,0.20164652204889935,-0.031174233849645912,0.19153401186683428,0.014780700292693166,-0.17912089169047055,0.21889966642941808,-0.00609206217458388,,0.23134187552457305,0.013516020067414532,0.004402992377121346,0.023918573773721957,-0.008957606130860335,-0.014440798188448322,0.013527234515885283,-0.01853075947106397,0.007045860264191095
PlateLocSide,-0.019278100665896837,-0.012938664254608904,0.008217907743469149,-0.3743460107500279,-0.22461306756475552,-0.03861519355153283,-0.027477971904795836,-0.044089915374701166,0.07276945936073564,-0.02212031950351838,-0.019688088634335448,0.38286103420186296,0.352945880895461,-0.0450185904067201,0.05083160736615583,0.055425731086797755,-0.026973861521114785,0.002097992903817476,0.04207225223792165,0.02436751339029256,0.05559391002966553,-0.02296944863749396,0.17197086870683792,-0.04852111809818374,0.02260057006977767,1.0,-0.1259315274094308,-0.11614381745527753,-0.434264422134484,-0.039919305055909744,0.2057542057288211,0.10528919299102454,0.006061401059441328,0.30165264192889246,-0.06607849819659264,-0.07188320286482947,0.09569570154447501,0.08414559749667731,-0.039271631739798626,0.10146698138092315,-0.11111218420657051,-0.3209388556295974,0.09662815985126505,0.05712876083957798,-0.3263587358255839,0.05166149999188657,0.027831648701843188,-0.10798327212198276,-0.03410935801960135,-0.2255539819531598,,-0.050434101083543646,-0.04075642636917548,0.10241897582463014,-0.009619214739632722,-0.03972659213296293,-0.02315241835894637,0.019071950465136486,0.002220600057889067,-0.031216835800121096
PositionAt110X,-0.04677722968611025,-0.04406390999160339,0.09227129315046645,-0.1639508712550584,-0.18602248839024776,-0.18731235276472907,0.20246234410768046,0.2459994712485821,-0.13830544053522167,0.06305988374546555,-0.5979398594232966,0.04820445015980847,-0.1980638559730041,0.19015275223501488,-0.07607351010000003,-0.16020380365378875,0.1938764510281509,-0.16987127637195087,0.08361952150337763,-0.017607630986221433,-0.0833639190895895,-0.28389010059457337,-0.17162536132666675,-0.030282546469151902,-0.32619564920181376,-0.1259315274094308,1.0,0.1454367991523844,-0.1797214418931851,0.1786653547346248,-0.18667323103025824,-0.03846786629780998,-0.02306751526551368,-0.15063482146619744,-0.09060737019810645,0.1347807814111711,-0.30456250979838073,-0.06708682199034639,-0.1865674269385768,-0.005186237188777574,0.03820101598744779,0.19012766787440447,-0.15617377005597302,-0.06936904140070171,0.20191582567024724,-0.06111242416438284,-0.2008412354794863,0.04008715822512171,-0.20206599685101517,0.18428145579571206,,0.15432293627214014,-0.042759649044725276,-0.42876598832639257,-0.24932297559841798,0.00874671276305842,0.6975525923504341,-0.06376997531095259,-0.3756673347693727,-0.5783587758697034
PositionAt110Y,0.3010471292853593,-0.09678727321661557,-0.07474910161938252,0.02292839590309967,-0.11192446965898394,-0.0992122660104757,0.9549610791094538,0.048869615834226755,-0.10975838169753305,0.8953111346901662,-0.08745892765740804,-0.18192042740671927,0.06847708765762753,-0.17147682207220272,0.14338984124269138,-0.24834643779463064,0.8252927516953712,-0.1045064049171692,0.03067302434338267,0.055658917259558904,-0.21446574831260404,-0.24129877977837805,0.08466742513873564,-0.139650264173033,0.13447475159153438,-0.11614381745527753,0.1454367991523844,1.0,-0.12054108635098779,0.009225428039514767,0.16385702150838136,0.021478182106042,0.27420625800746895,0.012409292197466998,0.1656243933938504,-0.08475321017065958,0.1581099114932578,0.10138096987660476,-0.007328671153819,0.0030711788135109764,0.004515101809007608,-0.08872590773504449,0.05695894607230689,0.10938949648559564,-0.08118789473358283,0.12581945307260303,0.17418345022716625,-0.021996054650262796,0.008944149706502726,-0.16335183631272976,,-0.0011433072371398489,0.01132209901144536,-0.05267737905137726,-0.17523412633707142,0.04949247652949954,0.1404066449473234,-0.03800987446237136,-0.14621930811901693,0.032798811523101115
PositionAt110Z,-0.009995937531608838,0.23599733232880077,-0.15515437424727382,0.09975379972928784,0.9996120110415897,0.9947638634670902,-0.11290195364675538,-0.24149475787754573,0.0276389793193277,0.042840980647046605,0.4317794009006159,-0.3838432096195651,-0.0013813995368330801,-0.24392382985212782,-0.002479242994192268,0.07882058748891665,-0.00815915085909574,0.02323760751352911,0.02181341348313948,0.020666176568752904,0.06681212868236419,-0.11577620097800116,0.1889572398292937,0.32604803494394086,0.06596690603884224,-0.434264422134484,-0.1797214418931851,-0.12054108635098779,1.0,0.17193237596015978,0.21796641411837855,0.2511971706049696,0.12271725221152417,-0.048821010400894226,0.3117780735359291,0.27184837126238576,0.04999240220685317,0.11016253215486972,-0.12164627691599478,0.27633563536891004,-0.25921039030592097,-0.04653236108908081,0.11525625256752473,0.04586568322656779,-0.025405578326268403,0.007650539780114544,0.25454369590659887,-0.25163580045605183,-0.1288115007943485,-0.213293542141701,,0.16962841699252892,-0.009275096744376498,-0.33528424227445575,-0.37421654019653156,-0.5133681214384671,-0.05503597054263393,0.42567843473009936,0.38743696508309405,0.391705983499798
RelHeight,0.01608559370287486,0.025106713826671703,0.013192169774519464,0.05008240319044126,-0.022870336820631422,-0.03415731723706804,0.04680815269587823,0.022398634849643745,-0.14470041237110584,0.04680360710935087,0.018345493836500307,0.05656415750241563,-0.029433441832221775,0.06223286634227479,0.2990336693812531,-0.0503525434791744,0.035090902718105804,-0.007202177746392551,0.0005455420717334352,-0.008768683023792951,-0.05961765275248599,0.0733082845677597,0.004821064406318149,0.03538985190000237,0.17215868917325067,-0.039919305055909744,0.1786653547346248,0.009225428039514767,0.17193237596015978,1.0,-0.07913757144296805,0.14440761120408713,0.008352281785089594,-0.09342206385675729,0.07377075226445307,0.024300134014530156,-0.15206438225180177,0.25141692693904916,-0.5855378504861553,0.16072581017393922,-0.11979486394664247,0.02327218630614226,0.10320710640917896,0.33519572341381676,0.03487378414194165,0.32599239885561004,-0.054138532744390185,-0.1471428950120212,-0.6095721885191988,0.08117569077668763,,0.9874006766680432,-0.0048488985188747955,0.029301904463686017,0.021826390912992728,0.0072942022932197285,-0.018189582482253833,-0.012253436538882596,-0.005051306545006565,-0.016702325377212494
RelSide,-0.02346926438152131,-0.020675238830601694,-0.04408153451009449,-0.07871704621186243,0.011860368457559627,0.03585945524550119,-0.02862622264425073,-0.021541826048463622,0.08115336246703622,-0.025511572405675143,-0.06926136891213013,-0.6756739056169292,0.6007962732913165,-0.9405165913733488,-0.06670295536787636,0.035150019480074686,-0.03050335934249406,0.02927995420083835,0.018405974615108418,0.003408455114694409,0.025369971861601275,-0.085763628218643,0.9136055152349671,-0.030057852656114853,0.0062094716123957715,0.2057542057288211,-0.18667323103025824,0.16385702150838136,0.21796641411837855,-0.07913757144296805,1.0,0.1206788205257681,0.02152385140454237,0.2849768070514181,0.09538534335690195,-0.02390681982874591,0.04686965165202172,0.013313605235110056,0.028290951901523174,0.12531465688273444,-0.12543933065526675,-0.6740069074554834,0.09382878492536051,-0.04065534282046793,-0.6571149126670536,-0.06112576399322261,0.9402754144491715,-0.12168994869707526,0.023415520638454024,-0.9991265999054852,,-0.07908649502252302,-0.028496611781925613,-0.05839443907268374,-0.006202298649598365,0.012040781357841375,0.01776560623113615,0.022040031724958307,0.005716091296124309,-0.011452227428403468
RelSpeed,0.011885912925872984,0.11226278653508628,0.056392979443562856,-0.03746651585948289,0.023386591963320946,0.04018155433952138,0.029773257000019492,0.15854938116431955,0.2751369507377015,0.02003912212436925,-0.02213083256967737,0.1266166662245401,0.33919544995076284,-0.20002084473902015,0.598109343342843,0.030110276296426763,0.02840581325871211,-0.04343044413700193,-0.008278226681429373,-0.094666731720426,0.009895660114952373,-0.0604762948185817,0.1669491828658063,-0.021598173410577754,0.17662282245009345,0.10528919299102454,-0.03846786629780998,0.021478182106042,0.2511971706049696,0.14440761120408713,0.1206788205257681,1.0,-0.01700693116979922,0.31634283648028455,0.20707504970535462,-0.1667078131110521,0.724633460448451,0.8417026877232526,-0.6636803503951196,0.9869992571632097,-0.9812513426456158,-0.34388039146479565,0.8158928164959375,0.6758780263762462,-0.33109701363357247,0.6155151253060205,0.2064116194700092,-0.9996431856468235,-0.6422594104133479,-0.11178266836674212,,0.03562606072571979,0.013975315867846519,-0.0428485090804647,-0.05975127701764467,0.03054721920121818,0.02429743417899511,0.05547211937374341,0.003425938977651493,-0.03812114464073461
RunsScored,0.10444733873534623,0.055914838737127624,-0.005176353880705811,-0.01737273186137608,0.048061516337875226,0.047563060104671095,0.10555421559644187,0.09601627309437309,-0.006955477426920378,0.09642370093298808,-0.09577486801175805,-0.022208473497843825,-1.2141369123224982e-05,-0.014577558485793238,-0.002857153979512829,-0.024700750024998316,0.09889192818861209,0.014128690534566847,-0.22578461566879018,0.2767846868185382,0.005366594749772361,0.04960902930925642,0.02127584541691947,0.031835782522939435,-0.017360853007010343,0.006061401059441328,-0.02306751526551368,0.27420625800746895,0.12271725221152417,0.008352281785089594,0.02152385140454237,-0.01700693116979922,1.0,-0.01219369787851778,0.015006932106803603,0.00738673016449263,-0.019481982091335892,-0.010612264558657037,-0.0029980119653660233,-0.017908423118142808,0.018591944618409857,-0.002899552301142274,-0.007787096560930496,0.0008262558010994507,-0.0019113061622105406,-0.0010032199828042855,0.01497475016299605,0.017383907482133223,-0.0066300476346276924,-0.021919564256893488,,0.009322782786978833,0.26962558850560464,-0.048102067936343286,-0.018761053872299066,-0.04741966544242906,0.07618588875673062,-0.023356493306553212,0.032772610082441644,-0.002039369233803605
SpinAxis,-0.030377435768676086,-0.027781301000443837,-0.02143725844426514,-0.14144406097943352,0.0007227809420929269,0.04757961301621957,-0.013999843995063549,0.022840437268207944,0.16715494490953509,-0.01719608150726751,-0.02712614888441093,0.3299169134498913,0.8169516563372341,-0.4646549976381693,0.2168674334685279,0.0231559135624227,-0.016946961608519873,-0.031861078372761455,0.0314580071998351,-0.04155851118380717,0.008810915180877331,-0.05378205931053885,0.275869575882384,-0.10945650754655684,0.01967826544232084,0.30165264192889246,-0.15063482146619744,0.012409292197466998,-0.048821010400894226,-0.09342206385675729,0.2849768070514181,0.31634283648028455,-0.01219369787851778,1.0,-0.12355135046614639,-0.16669694968498874,0.288827820289094,0.28619930125853277,-0.17781652217542737,0.3070611355134219,-0.3174840822370799,-0.7686783553761785,0.2569743254455238,0.22177930889875064,-0.7949094382043188,0.2180019691772385,0.4484789432953575,-0.31597593898615517,-0.16284484244203992,-0.2645589011412554,,-0.13529094123172156,-0.03323979155783951,-0.015022883968899661,-0.00275184822329196,-0.03218439549991232,-0.019287411769620424,0.0644826759439582,0.022700553039177725,-0.00883785981575656
SpinRate,0.016025770560679616,0.06018213138565553,0.035937517683393684,0.07025856858990966,-0.010729807244736803,-0.02451251075094729,-0.00043412271383105135,0.037267221094437225,-0.18511703026670842,0.0014668494008792832,-0.005745985151099439,-0.18120933416568646,-0.058986887272261465,-0.0635580004406941,-0.10157921185661577,-0.02275421235928789,0.00021419840639565698,0.027403390669833886,0.001965064670660982,-0.026802720398736102,-0.03516011948007433,-0.03625513902876439,0.1281432761580795,0.07285490753978845,0.05649153523076052,-0.06607849819659264,-0.09060737019810645,0.1656243933938504,0.3117780735359291,0.07377075226445307,0.09538534335690195,0.20707504970535462,0.015006932106803603,-0.12355135046614639,1.0,0.0593582715880663,0.005410940669429261,0.0030658123062285605,-0.011633346294865966,0.21417429221485088,-0.1576926078281567,0.020967228329360276,0.16858087547916512,-0.03406163873601633,0.04509705480413968,-0.09430655642008419,0.07539610077009062,-0.20550866730403436,-0.04099792606800437,-0.09707009327072545,,0.07715032835710153,-0.009013702844518254,0.015547409698914095,-0.020515623725511613,-0.000386031845289888,0.03840384775028393,-0.005015990785985794,-0.002516343252114532,-0.0522318694044224
Strikes,-0.031437796739765336,0.38368420106833434,0.03322974026329407,0.018631544515674135,0.00734465680359122,-0.006991645120923887,-0.03161943907992948,-0.03329348154681549,-0.0860961867226732,-0.025015453858952902,0.038392201690476656,-0.09882906328209567,-0.1486085275043552,0.0590899423458822,-0.17723844245867987,0.017749593048937386,-0.03251826867526645,-0.012184019283610984,0.02675779136609676,-0.003188276045354143,0.03239485389748246,0.014212602373137638,-0.031537966717267,0.7882418329286234,-0.039971044405563524,-0.07188320286482947,0.1347807814111711,-0.08475321017065958,0.27184837126238576,0.024300134014530156,-0.02390681982874591,-0.1667078131110521,0.00738673016449263,-0.16669694968498874,0.0593582715880663,1.0,-0.19338072825993027,-0.19683728716630652,0.1288572812377905,-0.1641700583671863,0.17471446513954628,0.13755496807176704,-0.1157808141546392,-0.1703027171618709,0.141127654477719,-0.17552426232355822,-0.055171582013130986,0.16719849243191637,0.11448400150833622,0.02006364248247332,,0.05087270433073991,-0.03616854685275141,0.032574130843534985,0.003489556468306089,-0.03702886143135804,0.009889706143814197,-0.004460186070230525,2.908279361895728e-05,-0.0010698035457201906
VertApprAngle,0.03203951417088014,0.08388631660380193,0.056984096005762284,-0.03883639145556593,0.025643384644863827,0.04209324436302821,0.09775956890495299,0.12476608291304862,0.3318976139575972,0.09388936072524003,-0.004728113402441252,0.1464255751761301,0.24758858024156025,-0.11137699006097825,0.7502523037375416,0.022037566355464538,0.10403900656061145,-0.04426596989930388,-0.019016034024060074,-0.06861232410327803,0.02247698744163894,-0.030782551270879418,0.04354935110315512,-0.05559135429005946,0.54045304402975,0.09569570154447501,-0.30456250979838073,0.1581099114932578,0.04999240220685317,-0.15206438225180177,0.04686965165202172,0.724633460448451,-0.019481982091335892,0.288827820289094,0.005410940669429261,-0.19338072825993027,1.0,0.8298602040524833,-0.36109669546794637,0.6869569240234481,-0.734569346157652,-0.23434403019359504,0.6095491630123767,0.7438845799327843,-0.23803993056150724,0.7312612248950172,0.11145801390832451,-0.7239967737700229,-0.29395174988414663,-0.0413537740295875,,-0.22932856819663444,0.0283824477943936,-0.037930765991849254,-0.026925066499394013,0.012333077384703059,0.00022229111646606076,0.05383449331786781,0.001556416287497461,-0.011997705406274747
VertBreak,0.045208150319136185,0.10594186988519984,0.05183952727967394,-0.028828798065061792,0.02195539069829903,0.03428203348101922,0.08522213933253509,0.1352413459360187,0.3348484840584792,0.07499474911869652,0.0039404729510116,0.19235662869166495,0.2653230289148624,-0.0957186741917829,0.928854540126668,0.0011668605612550618,0.08547524408252509,-0.05668762592034549,-0.010807245018073413,-0.07999650481533727,-0.003946139906094831,0.009641353867857945,0.04277355181133013,-0.039779268847730934,0.22437480399689017,0.08414559749667731,-0.06708682199034639,0.10138096987660476,0.11016253215486972,0.25141692693904916,0.013313605235110056,0.8417026877232526,-0.010612264558657037,0.28619930125853277,0.0030658123062285605,-0.19683728716630652,0.8298602040524833,1.0,-0.8192766349684891,0.8160172988492674,-0.8487933550946412,-0.25197788537866483,0.6966910121154867,0.9505479655737605,-0.2520050660363892,0.9366936466129736,0.09883809644594588,-0.8415988342707218,-0.7730783450306706,-0.00598457339924781,,0.12453424451591869,0.023409949865496982,-0.032149783710231916,-0.03345643211907576,0.021160381166097704,-0.001938111180396179,0.05217695598383957,0.007749430961926053,-0.023644623084900375
VertRelAngle,-0.043811610864031694,-0.09023330707069571,-0.02835755838508675,0.005296910552116788,-0.009022595173627591,-0.012126876141489674,-0.04333244732990928,-0.09947093869069457,-0.18410123100470985,-0.03035239021530167,-0.011856383342020181,-0.1701703821603261,-0.1851983154813892,0.042853330596449066,-0.7849632692341053,0.023791136071210684,-0.037232869842001574,0.05049489825519544,-0.0007590866300924985,0.0643910197560745,0.033727327643647616,-0.044990106187395885,-0.024499981206068343,0.009064075093473702,0.17353600380033807,-0.039271631739798626,-0.1865674269385768,-0.007328671153819,-0.12164627691599478,-0.5855378504861553,0.028290951901523174,-0.6636803503951196,-0.0029980119653660233,-0.17781652217542737,-0.011633346294865966,0.1288572812377905,-0.36109669546794637,-0.8192766349684891,1.0,-0.6616684140360907,0.6605428914429089,0.17656163180028445,-0.5295397444940695,-0.8281724301990465,0.1726184398592017,-0.816953905766111,-0.04814206903122262,0.6639338880138718,0.9935393800899656,-0.03500557595417415,,-0.4529021236055021,-0.01075585835929255,0.014074735230413088,0.027328694028135272,-0.023757986909754995,0.003753170359614999,-0.03068211512830464,-0.012062344064884451,0.02942504190372555
