,Angle,Balls,BatterId,BatterSide,Bearing,Direction,Distance,ExitSpeed,Extension,HangTime,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult
PlateLocSide,-0.019278100665896847,-0.012938664254608902,0.008217907743469156,-0.3743460107500279,-0.2246130675647555,-0.038615193551532846,-0.027477971904795836,-0.04408991537470113,0.07276945936073562,-0.02212031950351838,-0.019688088634335466,0.38286103420186296,0.352945880895461,-0.045018590406720106,0.05083160736615584,0.05542573108679777,-0.02697386152111477,0.002097992903817473,0.04207225223792165,0.024367513390292566,0.05559391002966553,-0.02296944863749396,0.17197086870683795,-0.04852111809818374,0.022600570069777684,1.0,-0.1259315274094311,-0.11614381745527753,-0.434264422134484,-0.03991930505590977,0.2057542057288211,0.10528919299102454,0.006061401059441334,0.3016526419288925,-0.06607849819659271,-0.07188320286482947,0.09569570154447503,0.08414559749667731,-0.039271631739798626,0.10146698138092315,-0.11111218420657054,-0.3209388556295974,0.09662815985126504,0.057128760839577956,-0.3263587358255839,0.051661499991886566,0.027831648701843188,-0.10798327212198265,-0.03410935801960135,-0.22555398195315976,,-0.05043410108354365,-0.04075642636917548
PositionAt110X,-0.04677722968611049,-0.044063909991603326,0.0922712931504664,-0.16395087125505853,-0.18602248839024754,-0.18731235276472888,0.20246234410768055,0.2459994712485822,-0.1383054405352216,0.06305988374546549,-0.5979398594232967,0.0482044501598084,-0.19806385597300427,0.19015275223501502,-0.07607351010000024,-0.16020380365378886,0.19387645102815104,-0.1698712763719508,0.08361952150337758,-0.017607630986221652,-0.08336391908958957,-0.2838901005945732,-0.171625361326667,-0.030282546469151808,-0.3261956492018137,-0.1259315274094311,1.0,0.14543679915238444,-0.17972144189318492,0.1786653547346247,-0.18667323103025835,-0.03846786629780996,-0.023067515265513816,-0.1506348214661975,-0.09060737019810636,0.13478078141117128,-0.30456250979838084,-0.06708682199034655,-0.1865674269385766,-0.005186237188777621,0.03820101598744766,0.19012766787440466,-0.15617377005597297,-0.06936904140070192,0.2019158256702474,-0.061112424164383054,-0.20084123547948632,0.04008715822512165,-0.20206599685101495,0.18428145579571223,,0.15432293627213997,-0.042759649044725255
PositionAt110Y,0.3010471292853593,-0.0967872732166156,-0.07474910161938252,0.02292839590309968,-0.11192446965898394,-0.09921226601047577,0.9549610791094538,0.04886961583422662,-0.10975838169753292,0.8953111346901665,-0.08745892765740804,-0.18192042740671927,0.06847708765762756,-0.17147682207220272,0.1433898412426914,-0.2483464377946307,0.8252927516953714,-0.10450640491716925,0.030673024343382663,0.055658917259558904,-0.21446574831260407,-0.24129877977837805,0.08466742513873561,-0.139650264173033,0.1344747515915343,-0.11614381745527753,0.14543679915238444,1.0,-0.12054108635098781,0.009225428039514589,0.16385702150838144,0.021478182106042017,0.27420625800746895,0.012409292197467045,0.16562439339385046,-0.0847532101706596,0.15810991149325776,0.10138096987660476,-0.0073286711538190245,0.0030711788135109664,0.004515101809007336,-0.08872590773504443,0.05695894607230684,0.10938949648559564,-0.08118789473358287,0.125819453072603,0.1741834502271663,-0.021996054650262588,0.008944149706502692,-0.16335183631272981,,-0.0011433072371396682,0.011322099011445312
PositionAt110Z,-0.009995937531608793,0.23599733232880077,-0.15515437424727382,0.09975379972928784,0.9996120110415897,0.9947638634670902,-0.11290195364675555,-0.24149475787754565,0.027638979319327635,0.042840980647046494,0.4317794009006158,-0.38384320961956503,-0.0013813995368330801,-0.24392382985212782,-0.0024792429941922676,0.07882058748891665,-0.008159150859095701,0.02323760751352911,0.02181341348313948,0.020666176568752904,0.06681212868236419,-0.11577620097800116,0.1889572398292937,0.32604803494394086,0.06596690603884216,-0.434264422134484,-0.17972144189318492,-0.12054108635098781,1.0,0.1719323759601598,0.21796641411837847,0.2511971706049696,0.12271725221152417,-0.04882101040089427,0.311778073535929,0.27184837126238576,0.049992402206853116,0.11016253215486972,-0.12164627691599475,0.27633563536891004,-0.25921039030592113,-0.04653236108908081,0.11525625256752468,0.04586568322656779,-0.025405578326268392,0.007650539780114544,0.25454369590659887,-0.2516358004560518,-0.12881150079434855,-0.21329354214170104,,0.16962841699252895,-0.009275096744376498
RelHeight,0.016085593702874875,0.025106713826671703,0.01319216977451949,0.0500824031904413,-0.022870336820631377,-0.034157317237068,0.04680815269587821,0.022398634849643755,-0.1447004123711059,0.04680360710935088,0.01834549383650036,0.05656415750241565,-0.029433441832221775,0.062232866342274734,0.2990336693812532,-0.05035254347917439,0.035090902718105776,-0.007202177746392565,0.0005455420717334337,-0.008768683023792953,-0.05961765275248601,0.07330828456775965,0.004821064406318135,0.03538985190000236,0.1721586891732507,-0.03991930505590977,0.1786653547346247,0.009225428039514589,0.1719323759601598,1.0,-0.0791375714429681,0.14440761120408704,0.008352281785089602,-0.09342206385675728,0.07377075226445302,0.02430013401453018,-0.15206438225180177,0.25141692693904916,-0.5855378504861553,0.1607258101739392,-0.11979486394664256,0.02327218630614225,0.103207106409179,0.3351957234138168,0.034873784141941706,0.32599239885561,-0.05413853274439019,-0.14714289501202116,-0.6095721885191988,0.08117569077668764,,0.9874006766680434,-0.004848898518874783
RelSide,-0.02346926438152131,-0.020675238830601704,-0.04408153451009451,-0.07871704621186243,0.01186036845755961,0.0358594552455012,-0.028626222644250725,-0.02154182604846361,0.08115336246703626,-0.02551157240567515,-0.06926136891213014,-0.6756739056169293,0.6007962732913165,-0.9405165913733488,-0.06670295536787636,0.03515001948007467,-0.030503359342494058,0.029279954200838336,0.018405974615108397,0.0034084551146944145,0.025369971861601275,-0.085763628218643,0.9136055152349671,-0.03005785265611486,0.006209471612395804,0.2057542057288211,-0.18667323103025835,0.16385702150838144,0.21796641411837847,-0.0791375714429681,1.0,0.1206788205257681,0.02152385140454237,0.28497680705141815,0.09538534335690196,-0.02390681982874591,0.046869651652021706,0.013313605235110047,0.02829095190152318,0.12531465688273447,-0.1254393306552668,-0.6740069074554834,0.09382878492536059,-0.04065534282046793,-0.6571149126670536,-0.0611257639932226,0.9402754144491715,-0.12168994869707514,0.023415520638454007,-0.9991265999054851,,-0.07908649502252305,-0.028496611781925613
RelSpeed,0.01188591292587298,0.1122627865350863,0.056392979443562884,-0.037466515859482914,0.023386591963320942,0.04018155433952139,0.029773257000019496,0.15854938116431957,0.27513695073770156,0.02003912212436926,-0.022130832569677357,0.12661666622454007,0.33919544995076273,-0.20002084473902007,0.5981093433428432,0.030110276296426763,0.028405813258712102,-0.043430444137001936,-0.008278226681429381,-0.09466673172042597,0.009895660114952382,-0.06047629481858169,0.1669491828658063,-0.021598173410577747,0.17662282245009356,0.10528919299102454,-0.03846786629780996,0.021478182106042017,0.2511971706049696,0.14440761120408704,0.1206788205257681,1.0,-0.017006931169799212,0.3163428364802845,0.20707504970535476,-0.16670781311105212,0.724633460448451,0.8417026877232527,-0.6636803503951199,0.9869992571632099,-0.9812513426456155,-0.3438803914647957,0.8158928164959375,0.6758780263762462,-0.3310970136335726,0.6155151253060205,0.20641161947000924,-0.9996431856468235,-0.6422594104133479,-0.11178266836674212,,0.03562606072571975,0.013975315867846526
RunsScored,0.10444733873534623,0.055914838737127624,-0.005176353880705811,-0.01737273186137608,0.048061516337875226,0.047563060104671095,0.10555421559644187,0.09601627309437302,-0.0069554774269203834,0.09642370093298808,-0.09577486801175807,-0.022208473497843835,-1.2141369123230325e-05,-0.014577558485793236,-0.002857153979512833,-0.024700750024998316,0.09889192818861206,0.014128690534566847,-0.22578461566879018,0.2767846868185382,0.005366594749772361,0.04960902930925642,0.02127584541691947,0.031835782522939435,-0.01736085300701035,0.006061401059441334,-0.023067515265513816,0.27420625800746895,0.12271725221152417,0.008352281785089602,0.02152385140454237,-0.017006931169799212,1.0,-0.012193697878517784,0.015006932106803598,0.00738673016449263,-0.019481982091335892,-0.010612264558657042,-0.002998011965366026,-0.017908423118142808,0.018591944618409833,-0.002899552301142277,-0.007787096560930504,0.0008262558010994512,-0.001911306162210541,-0.001003219982804279,0.014974750162996027,0.01738390748213327,-0.006630047634627693,-0.021919564256893495,,0.009322782786978833,0.26962558850560464
SpinAxis,-0.030377435768676096,-0.027781301000443855,-0.02143725844426514,-0.14144406097943352,0.0007227809420929131,0.047579613016219574,-0.013999843995063549,0.022840437268207947,0.16715494490953525,-0.0171960815072675,-0.027126148884410915,0.32991691344989144,0.8169516563372341,-0.46465499763816936,0.21686743346852794,0.0231559135624227,-0.016946961608519884,-0.031861078372761434,0.031458007199835124,-0.04155851118380715,0.008810915180877338,-0.05378205931053885,0.27586957588238403,-0.10945650754655684,0.019678265442320826,0.3016526419288925,-0.1506348214661975,0.012409292197467045,-0.04882101040089427,-0.09342206385675728,0.28497680705141815,0.3163428364802845,-0.012193697878517784,1.0,-0.12355135046614653,-0.1666969496849888,0.28882782028909404,0.28619930125853293,-0.17781652217542734,0.30706113551342185,-0.3174840822370797,-0.7686783553761783,0.25697432544552373,0.22177930889875055,-0.7949094382043188,0.2180019691772385,0.4484789432953575,-0.3159759389861554,-0.1628448424420399,-0.2645589011412554,,-0.13529094123172164,-0.0332397915578395
SpinRate,0.016025770560679633,0.06018213138565564,0.03593751768339369,0.07025856858990971,-0.0107298072447368,-0.024512510750947285,-0.00043412271383105595,0.03726722109443722,-0.1851170302667085,0.0014668494008792728,-0.005745985151099445,-0.18120933416568635,-0.0589868872722615,-0.06355800044069404,-0.10157921185661584,-0.022754212359287887,0.00021419840639567752,0.027403390669833928,0.0019650646706610036,-0.02680272039873609,-0.035160119480074324,-0.036255139028764455,0.12814327615807952,0.07285490753978847,0.05649153523076055,-0.06607849819659271,-0.09060737019810636,0.16562439339385046,0.311778073535929,0.07377075226445302,0.09538534335690196,0.20707504970535476,0.015006932106803598,-0.12355135046614653,1.0,0.05935827158806627,0.0054109406694293,0.0030658123062285575,-0.011633346294865975,0.2141742922148509,-0.15769260782815678,0.020967228329360314,0.16858087547916512,-0.034061638736016336,0.0450970548041397,-0.09430655642008419,0.07539610077009064,-0.20550866730403436,-0.040997926068004446,-0.09707009327072554,,0.07715032835710155,-0.009013702844518273
Strikes,-0.031437796739765336,0.38368420106833434,0.03322974026329407,0.018631544515674135,0.00734465680359122,-0.006991645120923887,-0.03161943907992948,-0.03329348154681549,-0.08609618672267323,-0.02501545385895292,0.03839220169047669,-0.09882906328209567,-0.14860852750435513,0.059089942345882246,-0.17723844245867987,0.017749593048937386,-0.03251826867526646,-0.012184019283610984,0.02675779136609676,-0.003188276045354143,0.03239485389748246,0.014212602373137638,-0.031537966717267,0.7882418329286234,-0.03997104440556351,-0.07188320286482947,0.13478078141117128,-0.0847532101706596,0.27184837126238576,0.02430013401453018,-0.02390681982874591,-0.16670781311105212,0.00738673016449263,-0.1666969496849888,0.05935827158806627,1.0,-0.1933807282599303,-0.19683728716630652,0.1288572812377905,-0.1641700583671863,0.17471446513954605,0.13755496807176698,-0.11578081415463921,-0.1703027171618709,0.141127654477719,-0.1755242623235582,-0.05517158201313101,0.1671984924319163,0.11448400150833622,0.02006364248247332,,0.05087270433073992,-0.03616854685275141
VertApprAngle,0.03203951417088014,0.08388631660380191,0.056984096005762305,-0.038836391455565944,0.025643384644863827,0.0420932443630282,0.09775956890495299,0.12476608291304861,0.3318976139575972,0.09388936072524003,-0.004728113402441272,0.1464255751761301,0.24758858024156025,-0.11137699006097818,0.7502523037375416,0.022037566355464538,0.10403900656061145,-0.04426596989930388,-0.019016034024060068,-0.068612324103278,0.022476987441638934,-0.030782551270879418,0.043549351103155144,-0.05559135429005946,0.54045304402975,0.09569570154447503,-0.30456250979838084,0.15810991149325776,0.049992402206853116,-0.15206438225180177,0.046869651652021706,0.724633460448451,-0.019481982091335892,0.28882782028909404,0.0054109406694293,-0.1933807282599303,1.0,0.8298602040524833,-0.36109669546794637,0.6869569240234481,-0.7345693461576515,-0.23434403019359504,0.6095491630123766,0.7438845799327842,-0.23803993056150724,0.7312612248950171,0.11145801390832444,-0.7239967737700228,-0.2939517498841466,-0.0413537740295875,,-0.22932856819663466,0.028382447794393584
VertBreak,0.04520815031913617,0.10594186988519985,0.05183952727967394,-0.028828798065061785,0.02195539069829903,0.03428203348101922,0.08522213933253509,0.13524134593601866,0.33484848405847917,0.07499474911869654,0.003940472951011624,0.1923566286916649,0.2653230289148624,-0.09571867419178288,0.928854540126668,0.0011668605612550644,0.08547524408252509,-0.05668762592034549,-0.010807245018073413,-0.07999650481533727,-0.0039461399060948255,0.009641353867857945,0.042773551811330114,-0.039779268847730934,0.2243748039968902,0.08414559749667731,-0.06708682199034655,0.10138096987660476,0.11016253215486972,0.25141692693904916,0.013313605235110047,0.8417026877232527,-0.010612264558657042,0.28619930125853293,0.0030658123062285575,-0.19683728716630652,0.8298602040524833,1.0,-0.8192766349684891,0.8160172988492674,-0.8487933550946412,-0.25197788537866483,0.6966910121154867,0.9505479655737605,-0.2520050660363892,0.9366936466129734,0.0988380964459459,-0.8415988342707218,-0.7730783450306706,-0.0059845733992478205,,0.12453424451591873,0.023409949865496976
VertRelAngle,-0.0438116108640317,-0.09023330707069571,-0.028357558385086763,0.005296910552116788,-0.009022595173627598,-0.012126876141489669,-0.04333244732990927,-0.09947093869069457,-0.1841012310047099,-0.03035239021530166,-0.011856383342020185,-0.17017038216032612,-0.18519831548138918,0.042853330596449066,-0.7849632692341053,0.0237911360712107,-0.0372328698420016,0.05049489825519544,-0.0007590866300924888,0.06439101975607449,0.03372732764364762,-0.0449901061873959,-0.024499981206068343,0.009064075093473721,0.17353600380033798,-0.039271631739798626,-0.1865674269385766,-0.0073286711538190245,-0.12164627691599475,-0.5855378504861553,0.02829095190152318,-0.6636803503951199,-0.002998011965366026,-0.17781652217542734,-0.011633346294865975,0.1288572812377905,-0.36109669546794637,-0.8192766349684891,1.0,-0.6616684140360908,0.6605428914429088,0.1765616318002845,-0.5295397444940695,-0.8281724301990465,0.1726184398592017,-0.8169539057661109,-0.04814206903122263,0.663933888013872,0.9935393800899656,-0.03500557595417414,,-0.45290212360550236,-0.010755858359292542
ZoneSpeed,0.0062720860283367,0.1034278792391159,0.05831334549626845,-0.03695862519738049,0.020229647981139978,0.037158760128581554,0.020525844094053385,0.16288645547192437,0.28827159756555226,0.010433890507735428,-0.026251228249636573,0.11630545439233499,0.3343796414932109,-0.20248604843521487,0.5585547047259987,0.02382129023492669,0.018775392727722807,-0.041805728569527634,-0.007523578738129791,-0.09259892383841654,0.005299019608988216,-0.055371631534129113,0.174120207116977,-0.02574634139163624,0.151669604942958,0.10146698138092315,-0.005186237188777621,0.0030711788135109664,0.27633563536891004,0.1607258101739392,0.12531465688273447,0.9869992571632099,-0.017908423118142808,0.30706113551342185,0.2141742922148509,-0.1641700583671863,0.6869569240234481,0.8160172988492674,-0.6616684140360908,1.0,-0.9818948149882244,-0.33965824373413456,0.7164247421796762,0.6399922390906563,-0.3262858121678371,0.5778192800636739,0.20930071384246568,-0.989141554595633,-0.6427264648098374,-0.11663882281457236,,0.054304673352208385,0.01295561762854036
ZoneTime,-0.00690179448396554,-0.10740151521502153,-0.05714034900465054,0.05027001684811079,-0.026660738979414893,-0.044866218139561334,-0.026167077831627618,-0.1597699454780892,-0.42361197438267434,-0.015358618515661358,0.02631078988504316,-0.12317770730496186,-0.33978405811222573,0.20291664638630397,-0.5932628794564849,-0.03187517473969665,-0.025402432517255484,0.04011841995020809,0.006483096318059844,0.08881737852993156,-0.018435373516564137,0.04246864311166942,-0.17126642691595328,0.028463516151397694,-0.17324459630720054,-0.11111218420657054,0.03820101598744766,0.004515101809007336,-0.25921039030592113,-0.11979486394664256,-0.1254393306552668,-0.9812513426456155,0.018591944618409833,-0.3174840822370797,-0.15769260782815678,0.17471446513954605,-0.7345693461576515,-0.8487933550946412,0.6605428914429088,-0.9818948149882244,1.0,0.34118539544947807,-0.7547150359629738,-0.6646223236100324,0.3322396471944805,-0.6130676431507538,-0.20825320641982856,0.9843389063471976,0.6267754342289945,0.11755271883424019,,-0.012341662099356249,-0.013831656864431194
ax0,0.0300510064661315,0.02514384803731593,0.04162943710939277,0.09400897529040328,0.01820890676994886,-0.02378779494133913,0.02065095292859041,-0.010735501358385384,-0.1725420701634178,0.020776500094060606,0.00038697997684320373,-0.003332450643083567,-0.9882984955071654,0.8203137901820183,-0.14940191945057943,-0.032284442332338376,0.024047715228808487,0.012751749168848345,-0.028942858423773785,0.031238618198767238,-0.01435277943992197,0.09253401691234608,-0.6956138024335748,0.09227891372970595,-0.03433923039564538,-0.3209388556295974,0.19012766787440466,-0.08872590773504443,-0.04653236108908081,0.02327218630614225,-0.6740069074554834,-0.3438803914647957,-0.002899552301142277,-0.7686783553761783,0.020967228329360314,0.13755496807176698,-0.23434403019359504,-0.25197788537866483,0.1765616318002845,-0.33965824373413456,0.34118539544947807,1.0,-0.28524691444948314,-0.17919069315443778,0.9938286703840008,-0.15692006738124167,-0.8112711386524463,0.3449079515313607,0.1713483865161797,0.6535610176539146,,0.05645829212249119,0.03739160399998255
ay0,0.02910312507247945,0.11605000644351782,0.030961693417702555,-0.03535726788774264,0.027773589909078116,0.04119469852063927,0.04555126671126334,0.0996153501284176,0.19509757495626429,0.039893810960663315,0.0012582317212884578,0.11423849183780253,0.27717646287537256,-0.15731772330968125,0.5361677473152157,0.048040078473808756,0.04509142400335617,-0.03346615549109382,-0.008517074610593358,-0.07888442887532698,0.024890329424739087,-0.06809909863361607,0.1352295940783448,0.01087797220849116,0.17404225040822693,0.09662815985126504,-0.15617377005597297,0.05695894607230684,0.11525625256752468,0.103207106409179,0.09382878492536059,0.8158928164959375,-0.007787096560930504,0.25697432544552373,0.16858087547916512,-0.11578081415463921,0.6095491630123766,0.6966910121154867,-0.5295397444940695,0.7164247421796762,-0.7547150359629738,-0.28524691444948314,1.0,0.5988288743041179,-0.2731632208585345,0.5501882326909753,0.16242262554397188,-0.8087896377283998,-0.5111504320132517,-0.08681581586481144,,0.014810024626334134,0.012773725628210643
az0,0.06670096622388406,0.09407694293370189,0.04295159857356819,-0.00626329765502598,0.017601393893455736,0.024589654526745126,0.10808980471110696,0.10521124802680842,0.23735094116649408,0.09951474715310478,0.020352752673340413,0.19702249275046116,0.19441027310299674,-0.033480792749709554,0.9853910224776335,-0.014335874885728846,0.1082803316015837,-0.05288504085658833,-0.018051248691803346,-0.06037360267020373,-0.014112888568759726,0.036740492278076894,-0.01759481626423843,-0.030519523806372115,0.20164652204889943,0.057128760839577956,-0.06936904140070192,0.10938949648559564,0.04586568322656779,0.3351957234138168,-0.04065534282046793,0.6758780263762462,0.0008262558010994512,0.22177930889875055,-0.034061638736016336,-0.1703027171618709,0.7438845799327842,0.9505479655737605,-0.8281724301990465,0.6399922390906563,-0.6646223236100324,-0.17919069315443778,0.5988288743041179,1.0,-0.18036530868226314,0.989591677856502,0.03646956467216294,-0.673850248992922,-0.7935977559320734,0.04676077463958726,,0.21415176108376596,0.030400309020151735
pfxx,0.032613535924500885,0.028237324584001886,0.044122403775409505,0.10289010515137628,0.014596631111916695,-0.02821290669344902,0.02367347931797748,-0.011144156585549734,-0.1755985702760106,0.02437847165174197,0.011342244171479453,-0.030514209575808988,-0.9967353367625683,0.8095495498742292,-0.15471850680750293,-0.031570520127642505,0.02693271539780501,0.014172493998620623,-0.02883738334375927,0.029791102272965105,-0.014013030914184052,0.0851888594627491,-0.6735856569086787,0.0962275707096035,-0.03117423384964593,-0.3263587358255839,0.2019158256702474,-0.08118789473358287,-0.025405578326268392,0.034873784141941706,-0.6571149126670536,-0.3310970136335726,-0.001911306162210541,-0.7949094382043188,0.0450970548041397,0.141127654477719,-0.23803993056150724,-0.2520050660363892,0.1726184398592017,-0.3262858121678371,0.3322396471944805,0.9938286703840008,-0.2731632208585345,-0.18036530868226314,1.0,-0.1615827260952885,-0.7955287911905989,0.33199002097068825,0.16542600224112664,0.6360780384733472,,0.06856599745690611,0.03593593377022664
pfxz,0.06343539617051694,0.08867621296841093,0.038642735294806316,-0.010426687297679817,0.016209738238761068,0.02235210680206185,0.10764720628133959,0.09586142372739147,0.23458346972605165,0.09908975699795454,0.024654528722996352,0.20652918325318173,0.17632621830365244,-0.012306400669298563,0.998103917335114,-0.019617327851880067,0.10798587438162477,-0.05715712718268755,-0.011288869030438829,-0.05930808756732138,-0.01812342795389006,0.043564317124156995,-0.04375716178013999,-0.036965706631276185,0.19153401186683425,0.051661499991886566,-0.061112424164383054,0.125819453072603,0.007650539780114544,0.32599239885561,-0.0611257639932226,0.6155151253060205,-0.001003219982804279,0.2180019691772385,-0.09430655642008419,-0.1755242623235582,0.7312612248950171,0.9366936466129734,-0.8169539057661109,0.5778192800636739,-0.6130676431507538,-0.15692006738124167,0.5501882326909753,0.989591677856502,-0.1615827260952885,1.0,0.014088854720081064,-0.6135896689380859,-0.7738632162722658,0.06693565074676742,,0.20546132440173445,0.025241725028336524
vx0,-0.023001626426283818,-0.020883391682541552,-0.04978312987772401,-0.004683832842634312,0.06174141841031762,0.04925737980523974,-0.01978883200745542,0.0018309114604007765,0.11695753336260667,-0.019237065901932325,-0.04739023254993301,-0.5786724662176385,0.7462136454944392,-0.9981030933201731,0.007042383982791794,0.024328420083068947,-0.022672101455104083,0.015951104830301033,0.01403657548811338,-0.016900290427488116,0.010025075741902596,-0.09400042474428803,0.8915713320948689,-0.04633807437112681,0.014780700292693185,0.027831648701843188,-0.20084123547948632,0.1741834502271663,0.25454369590659887,-0.05413853274439019,0.9402754144491715,0.20641161947000924,0.014974750162996027,0.4484789432953575,0.07539610077009064,-0.05517158201313101,0.11145801390832444,0.0988380964459459,-0.04814206903122263,0.20930071384246568,-0.20825320641982856,-0.8112711386524463,0.16242262554397188,0.03646956467216294,-0.7955287911905989,0.014088854720081064,1.0,-0.20692197019392883,-0.050089784985080904,-0.9265733765234475,,-0.06579474390889191,-0.024904489284640913
vy0,-0.012176906400672557,-0.11122598355506041,-0.05589026260611818,0.03929366729651538,-0.022516264677685194,-0.039956007076811385,-0.029728803126080148,-0.1592648107641332,-0.28872963046373973,-0.020010328306678756,0.021940497924353087,-0.12702083975147663,-0.3400775601860146,0.2004754874264196,-0.5957838137378041,-0.029652135321368286,-0.02842474045892645,0.043187461344829994,0.008138318655055403,0.09450213839537801,-0.009990150213477962,0.0595156963050213,-0.17025890112922878,0.022301672498056313,-0.1791208916904706,-0.10798327212198265,0.04008715822512165,-0.021996054650262588,-0.2516358004560518,-0.14714289501202116,-0.12168994869707514,-0.9996431856468235,0.01738390748213327,-0.3159759389861554,-0.20550866730403436,0.1671984924319163,-0.7239967737700228,-0.8415988342707218,0.663933888013872,-0.989141554595633,0.9843389063471976,0.3449079515313607,-0.8087896377283998,-0.673850248992922,0.33199002097068825,-0.6135896689380859,-0.20692197019392883,1.0,0.6417041093958946,0.11294129972412378,,-0.03895100199842552,-0.014038701663765115
vz0,-0.04447366352347166,-0.08854146715510217,-0.025105391159032892,-0.002664597354061404,-0.0055931929915402,-0.007728617316590407,-0.03666661360250784,-0.09641222825406098,-0.126405122601287,-0.02377575952720403,-0.010177779935503025,-0.15751523298243386,-0.17732610606753973,0.04439297263705024,-0.7398090239003107,0.024634751168113832,-0.02976329806531813,0.04823587885876859,0.0007794684573406746,0.06148884174897539,0.036240812194777865,-0.04183680205286162,-0.031913322005893995,0.002502250874116969,0.21889966642941802,-0.03410935801960135,-0.20206599685101495,0.008944149706502692,-0.12881150079434855,-0.6095721885191988,0.023415520638454007,-0.6422594104133479,-0.006630047634627693,-0.1628448424420399,-0.040997926068004446,0.11448400150833622,-0.2939517498841466,-0.7730783450306706,0.9935393800899656,-0.6427264648098374,0.6267754342289945,0.1713483865161797,-0.5111504320132517,-0.7935977559320734,0.16542600224112664,-0.7738632162722658,-0.050089784985080904,0.6417041093958946,1.0,-0.030178492378711366,,-0.479778754035761,-0.011247938320817415
x0,0.022549106600070958,0.019910800106014637,0.042611535200846984,0.08782574630822529,-0.006611662592062788,-0.03474654775789119,0.028387240991031987,0.023714739335043505,-0.0826195230453347,0.02501868062196052,0.07108933537155347,0.6815168024667112,-0.5791963228881786,0.92645162592059,0.07242386849662022,-0.03548062018009816,0.030125903811267916,-0.031294077517067406,-0.01912458131080941,-0.005768198696608513,-0.026327070997831915,0.08442852234265899,-0.9083443527470078,0.027413236896735176,-0.006092062174583905,-0.22555398195315976,0.18428145579571223,-0.16335183631272981,-0.21329354214170104,0.08117569077668764,-0.9991265999054851,-0.11178266836674212,-0.021919564256893495,-0.2645589011412554,-0.09707009327072554,0.02006364248247332,-0.0413537740295875,-0.0059845733992478205,-0.03500557595417414,-0.11663882281457236,0.11755271883424019,0.6535610176539146,-0.08681581586481144,0.04676077463958726,0.6360780384733472,0.06693565074676742,-0.9265733765234475,0.11294129972412378,-0.030178492378711366,1.0,,0.07993517406695115,0.028913412170459736
y0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z0,0.00861757855020489,0.011117471921915466,0.009793411151140649,0.05473341633117854,-0.025807552590552573,-0.03858944389895307,0.04361805291999877,0.006050615080198482,-0.17097183722146556,0.046111926858392195,0.017898070366651846,0.028752636189270042,-0.06523079048888664,0.07384488714154368,0.18133750166321005,-0.0499293257179069,0.031991979073179626,0.002598780223530966,0.00041791196615088936,0.0038627520828940563,-0.057192765115553046,0.0734139105428897,0.003569069865643049,0.04124220548908373,0.23134187552457325,-0.05043410108354365,0.15432293627213997,-0.0011433072371396682,0.16962841699252895,0.9874006766680434,-0.07908649502252305,0.03562606072571975,0.009322782786978833,-0.13529094123172164,0.07715032835710155,0.05087270433073992,-0.22932856819663466,0.12453424451591873,-0.45290212360550236,0.054304673352208385,-0.012341662099356249,0.05645829212249119,0.014810024626334134,0.21415176108376596,0.06856599745690611,0.20546132440173445,-0.06579474390889191,-0.03895100199842552,-0.479778754035761,0.07993517406695115,,1.0,-0.0072399381029532766
PlayResult,0.28230602024109014,0.04266039952856019,-0.033474955713973895,0.012704510430094624,-0.023542409308118066,-0.028412363727173214,0.3289652040743897,0.2793765698557895,-0.00020172677089475626,0.297659564852651,-0.005174460021748223,-0.006798871315509607,-0.03603316791728127,0.025930008574998366,0.025732173475913202,-0.03994150855881049,0.326317298343757,-0.021936795619434738,-0.8858117609957502,0.005701695851309547,-0.02930445865016676,0.03241132036787836,-0.028887031758982787,0.014277885956211486,0.013516020067414572,-0.04075642636917548,-0.042759649044725255,0.011322099011445312,-0.009275096744376498,-0.004848898518874783,-0.028496611781925613,0.013975315867846526,0.26962558850560464,-0.0332397915578395,-0.009013702844518273,-0.03616854685275141,0.028382447794393584,0.023409949865496976,-0.010755858359292542,0.01295561762854036,-0.013831656864431194,0.03739160399998255,0.012773725628210643,0.030400309020151735,0.03593593377022664,0.025241725028336524,-0.024904489284640913,-0.014038701663765115,-0.011247938320817415,0.028913412170459736,,-0.0072399381029532766,1.0
